"","STATION_NUMBER","Date","Parameter","Value","Symbol"
"17278","02GG011",1974-09-18,"Level",175.809997558594,NA
"17279","02GG011",1974-09-19,"Level",175.830001831055,NA
"17280","02GG011",1974-09-20,"Level",175.809997558594,NA
"17281","02GG011",1974-09-21,"Level",175.809997558594,NA
"17282","02GG011",1974-09-22,"Level",175.800003051758,NA
"17283","02GG011",1974-09-23,"Level",NA,NA
"17284","02GG011",1974-09-24,"Level",NA,NA
"17285","02GG011",1974-09-25,"Level",NA,NA
"17286","02GG011",1974-09-26,"Level",NA,NA
"17287","02GG011",1974-09-27,"Level",NA,NA
"17288","02GG011",1974-09-28,"Level",NA,NA
"17289","02GG011",1974-09-29,"Level",NA,NA
"17290","02GG011",1974-09-30,"Level",NA,NA
"17291","02GG011",1974-10-01,"Level",NA,NA
"17292","02GG011",1974-10-02,"Level",NA,NA
"17293","02GG011",1974-10-03,"Level",175.759994506836,NA
"17294","02GG011",1974-10-04,"Level",175.770004272461,NA
"17295","02GG011",1974-10-05,"Level",175.75,NA
"17296","02GG011",1974-10-06,"Level",175.75,NA
"17297","02GG011",1974-10-07,"Level",175.740005493164,NA
"17298","02GG011",1974-10-08,"Level",175.729995727539,NA
"17299","02GG011",1974-10-09,"Level",175.729995727539,NA
"17300","02GG011",1974-10-10,"Level",175.729995727539,NA
"17301","02GG011",1974-10-11,"Level",175.710006713867,NA
"17302","02GG011",1974-10-12,"Level",175.720001220703,NA
"17303","02GG011",1974-10-13,"Level",175.699996948242,NA
"17304","02GG011",1974-10-14,"Level",175.720001220703,NA
"17305","02GG011",1974-10-15,"Level",175.720001220703,NA
"17306","02GG011",1974-10-16,"Level",175.710006713867,NA
"17307","02GG011",1974-10-17,"Level",175.729995727539,NA
"17308","02GG011",1974-10-18,"Level",175.699996948242,NA
"17309","02GG011",1974-10-19,"Level",175.699996948242,NA
"17310","02GG011",1974-10-20,"Level",175.690002441406,NA
"17311","02GG011",1974-10-21,"Level",175.710006713867,NA
"17312","02GG011",1974-10-22,"Level",175.720001220703,NA
"17313","02GG011",1974-10-23,"Level",175.679992675781,NA
"17314","02GG011",1974-10-24,"Level",175.660003662109,NA
"17315","02GG011",1974-10-25,"Level",175.679992675781,NA
"17316","02GG011",1974-10-26,"Level",175.669998168945,NA
"17317","02GG011",1974-10-27,"Level",175.660003662109,NA
"17318","02GG011",1974-10-28,"Level",175.639999389648,NA
"17319","02GG011",1974-10-29,"Level",175.639999389648,NA
"17320","02GG011",1974-10-30,"Level",175.639999389648,NA
"17321","02GG011",1974-10-31,"Level",175.649993896484,NA
"17322","02GG011",1974-11-01,"Level",175.649993896484,NA
"17323","02GG011",1974-11-02,"Level",175.639999389648,NA
"17324","02GG011",1974-11-03,"Level",175.649993896484,NA
"17325","02GG011",1974-11-04,"Level",175.660003662109,NA
"17326","02GG011",1974-11-05,"Level",175.679992675781,NA
"17327","02GG011",1974-11-06,"Level",175.679992675781,NA
"17328","02GG011",1974-11-07,"Level",175.669998168945,NA
"17329","02GG011",1974-11-08,"Level",175.669998168945,NA
"17330","02GG011",1974-11-09,"Level",175.660003662109,NA
"17331","02GG011",1974-11-10,"Level",175.649993896484,NA
"17332","02GG011",1974-11-11,"Level",175.669998168945,NA
"17333","02GG011",1974-11-12,"Level",175.649993896484,NA
"17334","02GG011",1974-11-13,"Level",175.679992675781,NA
"17335","02GG011",1974-11-14,"Level",175.699996948242,NA
"17336","02GG011",1974-11-15,"Level",175.720001220703,NA
"17337","02GG011",1974-11-16,"Level",175.639999389648,NA
"17338","02GG011",1974-11-17,"Level",175.630004882812,NA
"17339","02GG011",1974-11-18,"Level",175.619995117188,NA
"17340","02GG011",1974-11-19,"Level",175.610000610352,NA
"17341","02GG011",1974-11-20,"Level",175.639999389648,NA
"17342","02GG011",1974-11-21,"Level",175.649993896484,NA
"17343","02GG011",1974-11-22,"Level",175.619995117188,NA
"17344","02GG011",1974-11-23,"Level",175.630004882812,NA
"17345","02GG011",1974-11-24,"Level",175.639999389648,NA
"17346","02GG011",1974-11-25,"Level",175.630004882812,NA
"17347","02GG011",1974-11-26,"Level",175.630004882812,NA
"17348","02GG011",1974-11-27,"Level",175.649993896484,NA
"17349","02GG011",1974-11-28,"Level",175.639999389648,NA
"17350","02GG011",1974-11-29,"Level",175.610000610352,NA
"17351","02GG011",1974-11-30,"Level",175.589996337891,NA
"17352","02GG011",1974-12-01,"Level",175.589996337891,NA
"17353","02GG011",1974-12-02,"Level",175.669998168945,NA
"17354","02GG011",1974-12-03,"Level",175.699996948242,NA
"17355","02GG011",1974-12-04,"Level",175.690002441406,NA
"17356","02GG011",1974-12-05,"Level",175.660003662109,NA
"17357","02GG011",1974-12-06,"Level",175.639999389648,NA
"17358","02GG011",1974-12-07,"Level",175.619995117188,NA
"17359","02GG011",1974-12-08,"Level",175.630004882812,NA
"17360","02GG011",1974-12-09,"Level",175.639999389648,NA
"17361","02GG011",1974-12-10,"Level",175.660003662109,NA
"17362","02GG011",1974-12-11,"Level",175.619995117188,NA
"17363","02GG011",1974-12-12,"Level",175.619995117188,NA
"17364","02GG011",1974-12-13,"Level",175.619995117188,NA
"17365","02GG011",1974-12-14,"Level",175.619995117188,NA
"17366","02GG011",1974-12-15,"Level",175.610000610352,NA
"17367","02GG011",1974-12-16,"Level",175.630004882812,NA
"17368","02GG011",1974-12-17,"Level",175.630004882812,NA
"17369","02GG011",1974-12-18,"Level",175.630004882812,NA
"17370","02GG011",1974-12-19,"Level",175.649993896484,NA
"17371","02GG011",1974-12-20,"Level",175.619995117188,NA
"17372","02GG011",1974-12-21,"Level",175.610000610352,NA
"17373","02GG011",1974-12-22,"Level",175.639999389648,NA
"17374","02GG011",1974-12-23,"Level",175.619995117188,NA
"17375","02GG011",1974-12-24,"Level",175.619995117188,NA
"17376","02GG011",1974-12-25,"Level",175.630004882812,NA
"17377","02GG011",1974-12-26,"Level",175.649993896484,NA
"17378","02GG011",1974-12-27,"Level",175.639999389648,NA
"17379","02GG011",1974-12-28,"Level",175.630004882812,NA
"17380","02GG011",1974-12-29,"Level",175.630004882812,NA
"17381","02GG011",1974-12-30,"Level",175.619995117188,NA
"17382","02GG011",1974-12-31,"Level",175.619995117188,NA
"17383","02GG011",1975-01-01,"Level",175.649993896484,NA
"17384","02GG011",1975-01-02,"Level",175.619995117188,NA
"17385","02GG011",1975-01-03,"Level",175.649993896484,NA
"17386","02GG011",1975-01-04,"Level",175.619995117188,NA
"17387","02GG011",1975-01-05,"Level",175.610000610352,NA
"17388","02GG011",1975-01-06,"Level",175.610000610352,NA
"17389","02GG011",1975-01-07,"Level",175.600006103516,NA
"17390","02GG011",1975-01-08,"Level",175.600006103516,NA
"17391","02GG011",1975-01-09,"Level",175.639999389648,NA
"17392","02GG011",1975-01-10,"Level",175.669998168945,NA
"17393","02GG011",1975-01-11,"Level",175.850006103516,NA
"17394","02GG011",1975-01-12,"Level",175.770004272461,NA
"17395","02GG011",1975-01-13,"Level",175.729995727539,NA
"17396","02GG011",1975-01-14,"Level",175.710006713867,NA
"17397","02GG011",1975-01-15,"Level",175.710006713867,NA
"17398","02GG011",1975-01-16,"Level",175.720001220703,NA
"17399","02GG011",1975-01-17,"Level",175.710006713867,NA
"17400","02GG011",1975-01-18,"Level",175.699996948242,NA
"17401","02GG011",1975-01-19,"Level",175.690002441406,NA
"17402","02GG011",1975-01-20,"Level",175.699996948242,NA
"17403","02GG011",1975-01-21,"Level",175.720001220703,NA
"17404","02GG011",1975-01-22,"Level",175.699996948242,NA
"17405","02GG011",1975-01-23,"Level",175.699996948242,NA
"17406","02GG011",1975-01-24,"Level",175.690002441406,NA
"17407","02GG011",1975-01-25,"Level",175.679992675781,NA
"17408","02GG011",1975-01-26,"Level",175.690002441406,NA
"17409","02GG011",1975-01-27,"Level",175.639999389648,NA
"17410","02GG011",1975-01-28,"Level",175.649993896484,NA
"17411","02GG011",1975-01-29,"Level",175.699996948242,NA
"17412","02GG011",1975-01-30,"Level",175.679992675781,NA
"17413","02GG011",1975-01-31,"Level",175.679992675781,NA
"17414","02GG011",1975-02-01,"Level",175.679992675781,NA
"17415","02GG011",1975-02-02,"Level",175.690002441406,NA
"17416","02GG011",1975-02-03,"Level",175.679992675781,NA
"17417","02GG011",1975-02-04,"Level",175.669998168945,NA
"17418","02GG011",1975-02-05,"Level",175.669998168945,NA
"17419","02GG011",1975-02-06,"Level",175.690002441406,NA
"17420","02GG011",1975-02-07,"Level",175.710006713867,NA
"17421","02GG011",1975-02-08,"Level",175.710006713867,NA
"17422","02GG011",1975-02-09,"Level",175.75,NA
"17423","02GG011",1975-02-10,"Level",175.889999389648,NA
"17424","02GG011",1975-02-11,"Level",175.919998168945,NA
"17425","02GG011",1975-02-12,"Level",175.869995117188,NA
"17426","02GG011",1975-02-13,"Level",175.820007324219,NA
"17427","02GG011",1975-02-14,"Level",175.869995117188,NA
"17428","02GG011",1975-02-15,"Level",175.850006103516,NA
"17429","02GG011",1975-02-16,"Level",175.860000610352,NA
"17430","02GG011",1975-02-17,"Level",175.779998779297,NA
"17431","02GG011",1975-02-18,"Level",175.710006713867,NA
"17432","02GG011",1975-02-19,"Level",175.679992675781,NA
"17433","02GG011",1975-02-20,"Level",175.649993896484,NA
"17434","02GG011",1975-02-21,"Level",175.630004882812,NA
"17435","02GG011",1975-02-22,"Level",175.619995117188,NA
"17436","02GG011",1975-02-23,"Level",175.649993896484,NA
"17437","02GG011",1975-02-24,"Level",175.740005493164,NA
"17438","02GG011",1975-02-25,"Level",175.830001831055,NA
"17439","02GG011",1975-02-26,"Level",175.839996337891,NA
"17440","02GG011",1975-02-27,"Level",175.779998779297,NA
"17441","02GG011",1975-02-28,"Level",175.770004272461,NA
"17442","02GG011",1975-03-01,"Level",175.740005493164,NA
"17443","02GG011",1975-03-02,"Level",175.75,NA
"17444","02GG011",1975-03-03,"Level",175.759994506836,NA
"17445","02GG011",1975-03-04,"Level",175.75,NA
"17446","02GG011",1975-03-05,"Level",175.759994506836,NA
"17447","02GG011",1975-03-06,"Level",175.720001220703,NA
"17448","02GG011",1975-03-07,"Level",175.699996948242,NA
"17449","02GG011",1975-03-08,"Level",175.800003051758,NA
"17450","02GG011",1975-03-09,"Level",175.869995117188,NA
"17451","02GG011",1975-03-10,"Level",175.949996948242,NA
"17452","02GG011",1975-03-11,"Level",175.860000610352,NA
"17453","02GG011",1975-03-12,"Level",175.740005493164,NA
"17454","02GG011",1975-03-13,"Level",175.720001220703,NA
"17455","02GG011",1975-03-14,"Level",175.720001220703,NA
"17456","02GG011",1975-03-15,"Level",176.080001831055,NA
"17457","02GG011",1975-03-16,"Level",176.149993896484,NA
"17458","02GG011",1975-03-17,"Level",176.179992675781,NA
"17459","02GG011",1975-03-18,"Level",176.100006103516,NA
"17460","02GG011",1975-03-19,"Level",175.850006103516,NA
"17461","02GG011",1975-03-20,"Level",175.759994506836,NA
"17462","02GG011",1975-03-21,"Level",175.759994506836,NA
"17463","02GG011",1975-03-22,"Level",175.820007324219,NA
"17464","02GG011",1975-03-23,"Level",175.809997558594,NA
"17465","02GG011",1975-03-24,"Level",175.789993286133,NA
"17466","02GG011",1975-03-25,"Level",175.809997558594,NA
"17467","02GG011",1975-03-26,"Level",175.779998779297,NA
"17468","02GG011",1975-03-27,"Level",175.779998779297,NA
"17469","02GG011",1975-03-28,"Level",175.770004272461,NA
"17470","02GG011",1975-03-29,"Level",175.779998779297,NA
"17471","02GG011",1975-03-30,"Level",175.800003051758,NA
"17472","02GG011",1975-03-31,"Level",175.75,NA
"17473","02GG011",1975-04-01,"Level",175.729995727539,NA
"17474","02GG011",1975-04-02,"Level",175.720001220703,NA
"17475","02GG011",1975-04-03,"Level",175.839996337891,NA
"17476","02GG011",1975-04-04,"Level",175.929992675781,NA
"17477","02GG011",1975-04-05,"Level",175.899993896484,NA
"17478","02GG011",1975-04-06,"Level",175.910003662109,NA
"17479","02GG011",1975-04-07,"Level",175.880004882812,NA
"17480","02GG011",1975-04-08,"Level",175.860000610352,NA
"17481","02GG011",1975-04-09,"Level",175.759994506836,NA
"17482","02GG011",1975-04-10,"Level",175.720001220703,NA
"17483","02GG011",1975-04-11,"Level",175.720001220703,NA
"17484","02GG011",1975-04-12,"Level",175.729995727539,NA
"17485","02GG011",1975-04-13,"Level",175.710006713867,NA
"17486","02GG011",1975-04-14,"Level",175.720001220703,NA
"17487","02GG011",1975-04-15,"Level",175.720001220703,NA
"17488","02GG011",1975-04-16,"Level",175.710006713867,NA
"17489","02GG011",1975-04-17,"Level",175.710006713867,NA
"17490","02GG011",1975-04-18,"Level",175.729995727539,NA
"17491","02GG011",1975-04-19,"Level",175.860000610352,NA
"17492","02GG011",1975-04-20,"Level",175.820007324219,NA
"17493","02GG011",1975-04-21,"Level",175.820007324219,NA
"17494","02GG011",1975-04-22,"Level",175.809997558594,NA
"17495","02GG011",1975-04-23,"Level",175.830001831055,NA
"17496","02GG011",1975-04-24,"Level",175.800003051758,NA
"17497","02GG011",1975-04-25,"Level",175.789993286133,NA
"17498","02GG011",1975-04-26,"Level",175.779998779297,NA
"17499","02GG011",1975-04-27,"Level",175.770004272461,NA
"17500","02GG011",1975-04-28,"Level",175.759994506836,NA
"17501","02GG011",1975-04-29,"Level",175.759994506836,NA
"17502","02GG011",1975-04-30,"Level",175.759994506836,NA
"17503","02GG011",1975-05-01,"Level",175.770004272461,NA
"17504","02GG011",1975-05-02,"Level",175.770004272461,NA
"17505","02GG011",1975-05-03,"Level",175.770004272461,NA
"17506","02GG011",1975-05-04,"Level",175.770004272461,NA
"17507","02GG011",1975-05-05,"Level",175.779998779297,NA
"17508","02GG011",1975-05-06,"Level",175.779998779297,NA
"17509","02GG011",1975-05-07,"Level",175.779998779297,NA
"17510","02GG011",1975-05-08,"Level",175.779998779297,NA
"17511","02GG011",1975-05-09,"Level",175.779998779297,NA
"17512","02GG011",1975-05-10,"Level",175.789993286133,NA
"17513","02GG011",1975-05-11,"Level",175.789993286133,NA
"17514","02GG011",1975-05-12,"Level",175.770004272461,NA
"17515","02GG011",1975-05-13,"Level",175.779998779297,NA
"17516","02GG011",1975-05-14,"Level",175.779998779297,NA
"17517","02GG011",1975-05-15,"Level",175.779998779297,NA
"17518","02GG011",1975-05-16,"Level",175.779998779297,NA
"17519","02GG011",1975-05-17,"Level",175.779998779297,NA
"17520","02GG011",1975-05-18,"Level",175.779998779297,NA
"17521","02GG011",1975-05-19,"Level",175.779998779297,NA
"17522","02GG011",1975-05-20,"Level",175.770004272461,NA
"17523","02GG011",1975-05-21,"Level",175.770004272461,NA
"17524","02GG011",1975-05-22,"Level",175.789993286133,NA
"17525","02GG011",1975-05-23,"Level",175.789993286133,NA
"17526","02GG011",1975-05-24,"Level",175.789993286133,NA
"17527","02GG011",1975-05-25,"Level",175.789993286133,NA
"17528","02GG011",1975-05-26,"Level",175.800003051758,NA
"17529","02GG011",1975-05-27,"Level",175.800003051758,NA
"17530","02GG011",1975-05-28,"Level",175.789993286133,NA
"17531","02GG011",1975-05-29,"Level",175.789993286133,NA
"17532","02GG011",1975-05-30,"Level",175.809997558594,NA
"17533","02GG011",1975-05-31,"Level",175.820007324219,NA
"17534","02GG011",1975-06-01,"Level",175.820007324219,NA
"17535","02GG011",1975-06-02,"Level",175.820007324219,NA
"17536","02GG011",1975-06-03,"Level",175.809997558594,NA
"17537","02GG011",1975-06-04,"Level",175.809997558594,NA
"17538","02GG011",1975-06-05,"Level",175.830001831055,NA
"17539","02GG011",1975-06-06,"Level",175.839996337891,NA
"17540","02GG011",1975-06-07,"Level",175.839996337891,NA
"17541","02GG011",1975-06-08,"Level",175.830001831055,NA
"17542","02GG011",1975-06-09,"Level",175.830001831055,NA
"17543","02GG011",1975-06-10,"Level",175.830001831055,NA
"17544","02GG011",1975-06-11,"Level",175.839996337891,NA
"17545","02GG011",1975-06-12,"Level",175.869995117188,NA
"17546","02GG011",1975-06-13,"Level",175.869995117188,NA
"17547","02GG011",1975-06-14,"Level",175.850006103516,NA
"17548","02GG011",1975-06-15,"Level",175.860000610352,NA
"17549","02GG011",1975-06-16,"Level",175.860000610352,NA
"17550","02GG011",1975-06-17,"Level",175.869995117188,NA
"17551","02GG011",1975-06-18,"Level",175.880004882812,NA
"17552","02GG011",1975-06-19,"Level",175.869995117188,NA
"17553","02GG011",1975-06-20,"Level",175.869995117188,NA
"17554","02GG011",1975-06-21,"Level",175.880004882812,NA
"17555","02GG011",1975-06-22,"Level",175.869995117188,NA
"17556","02GG011",1975-06-23,"Level",175.880004882812,NA
"17557","02GG011",1975-06-24,"Level",175.889999389648,NA
"17558","02GG011",1975-06-25,"Level",175.910003662109,NA
"17559","02GG011",1975-06-26,"Level",175.910003662109,NA
"17560","02GG011",1975-06-27,"Level",175.899993896484,NA
"17561","02GG011",1975-06-28,"Level",175.899993896484,NA
"17562","02GG011",1975-06-29,"Level",175.889999389648,NA
"17563","02GG011",1975-06-30,"Level",175.889999389648,NA
"17564","02GG011",1975-07-01,"Level",175.880004882812,NA
"17565","02GG011",1975-07-02,"Level",175.869995117188,NA
"17566","02GG011",1975-07-03,"Level",175.869995117188,NA
"17567","02GG011",1975-07-04,"Level",175.860000610352,NA
"17568","02GG011",1975-07-05,"Level",175.860000610352,NA
"17569","02GG011",1975-07-06,"Level",175.869995117188,NA
"17570","02GG011",1975-07-07,"Level",175.860000610352,NA
"17571","02GG011",1975-07-08,"Level",175.869995117188,NA
"17572","02GG011",1975-07-09,"Level",175.869995117188,NA
"17573","02GG011",1975-07-10,"Level",175.860000610352,NA
"17574","02GG011",1975-07-11,"Level",175.860000610352,NA
"17575","02GG011",1975-07-12,"Level",175.850006103516,NA
"17576","02GG011",1975-07-13,"Level",175.850006103516,NA
"17577","02GG011",1975-07-14,"Level",175.869995117188,NA
"17578","02GG011",1975-07-15,"Level",175.839996337891,NA
"17579","02GG011",1975-07-16,"Level",175.839996337891,NA
"17580","02GG011",1975-07-17,"Level",175.839996337891,NA
"17581","02GG011",1975-07-18,"Level",175.850006103516,NA
"17582","02GG011",1975-07-19,"Level",175.860000610352,NA
"17583","02GG011",1975-07-20,"Level",175.850006103516,NA
"17584","02GG011",1975-07-21,"Level",175.839996337891,NA
"17585","02GG011",1975-07-22,"Level",175.839996337891,NA
"17586","02GG011",1975-07-23,"Level",175.839996337891,NA
"17587","02GG011",1975-07-24,"Level",175.860000610352,NA
"17588","02GG011",1975-07-25,"Level",175.850006103516,NA
"17589","02GG011",1975-07-26,"Level",175.839996337891,NA
"17590","02GG011",1975-07-27,"Level",175.850006103516,NA
"17591","02GG011",1975-07-28,"Level",175.839996337891,NA
"17592","02GG011",1975-07-29,"Level",175.830001831055,NA
"17593","02GG011",1975-07-30,"Level",175.830001831055,NA
"17594","02GG011",1975-07-31,"Level",175.830001831055,NA
"17595","02GG011",1975-08-01,"Level",175.820007324219,NA
"17596","02GG011",1975-08-02,"Level",175.820007324219,NA
"17597","02GG011",1975-08-03,"Level",175.850006103516,NA
"17598","02GG011",1975-08-04,"Level",175.839996337891,NA
"17599","02GG011",1975-08-05,"Level",175.839996337891,NA
"17600","02GG011",1975-08-06,"Level",175.839996337891,NA
"17601","02GG011",1975-08-07,"Level",175.839996337891,NA
"17602","02GG011",1975-08-08,"Level",175.839996337891,NA
"17603","02GG011",1975-08-09,"Level",175.839996337891,NA
"17604","02GG011",1975-08-10,"Level",175.820007324219,NA
"17605","02GG011",1975-08-11,"Level",175.820007324219,NA
"17606","02GG011",1975-08-12,"Level",175.809997558594,NA
"17607","02GG011",1975-08-13,"Level",175.830001831055,NA
