"","Date","Q","LogQ","ConcLow","ConcHigh","Uncen","ConcAve","Julian","Month","Day","DecYear","MonthSeq","waterYear","SinDY","CosDY"
"6609",1998-02-08,66.6516107520725,4.19947921365561,4.83,4.83,1,4.83,54094,2,39,1998.10559360731,1778,1998,0.615849860223757,0.787863534923643
"6610",1998-02-09,58.2075271649329,4.06401467910544,4.825,4.825,1,4.825,54095,2,40,1998.10833333333,1778,1998,0.629320391049587,0.777145961457174
"6611",1998-02-10,53.0170492255544,3.9706135453241,4.59,4.59,1,4.59,54096,2,41,1998.11107305936,1778,1998,0.642604440661721,0.766198102870163
"6612",1998-02-11,49.7011465157822,3.90602800156452,4.47,4.47,1,4.47,54097,2,42,1998.11381278539,1778,1998,0.655698072710938,0.755023203248192
"6613",1998-02-12,92.9466342900263,4.53202550361435,5.06,5.06,1,5.06,54098,2,43,1998.11655251142,1778,1998,0.668597407268714,0.743624573957554
"6614",1998-02-13,160.303916747199,5.07707149317352,6.02,6.02,1,6.02,54099,2,44,1998.11929223744,1778,1998,0.681298621986552,0.732005592655702
"6615",1998-02-14,133.889962454497,4.89701828688873,5.75,5.75,1,5.75,54100,2,45,1998.12203196347,1778,1998,0.693797953217734,0.720169702300008
"6616",1998-02-15,129.396078935788,4.86287807972042,5.22,5.22,1,5.22,54101,2,46,1998.1247716895,1778,1998,0.7060916971433,0.708120410117725
"6617",1998-02-16,119.776846224348,4.78563039675474,5.185,5.185,1,5.185,54102,2,47,1998.12751141553,1778,1998,0.718176210859006,0.695861286576715
"6618",1998-02-17,216.767708406342,5.37882631200665,5.57,5.57,1,5.57,54103,2,48,1998.13025114155,1778,1998,0.730047913463942,0.683395964318597
"6619",1998-02-18,1014.24278205398,6.92189758552584,4.11333333333333,4.11333333333333,1,4.11333333333333,54104,2,49,1998.13299086758,1778,1998,0.741703287117636,0.670728137086028
"6620",1998-02-19,1279.76041150427,7.15442816088129,3.75666666666667,3.75666666666667,1,3.75666666666667,54105,2,50,1998.13573059361,1778,1998,0.753138878080064,0.657861558630919
"6621",1998-02-20,1180.1134291329,7.07336583922368,4.39333333333333,4.39333333333333,1,4.39333333333333,54106,2,51,1998.13847031963,1778,1998,0.76435129773765,0.644800041599541
"6622",1998-02-21,970.398864926474,6.87770718793261,4.99333333333333,4.99333333333333,1,4.99333333333333,54107,2,52,1998.14121004566,1778,1998,0.775337223609687,0.631547456399931
"6623",1998-02-22,685.493634662421,6.53013921327351,5.15333333333333,5.15333333333333,1,5.15333333333333,54108,2,53,1998.14394977169,1778,1998,0.786093400330366,0.618107730057667
"6624",1998-02-23,521.501338392621,6.25671184086634,5.254,5.254,1,5.254,54109,2,54,1998.14668949772,1778,1998,0.796616640610117,0.604484845056558
"6625",1998-02-24,395.293154127426,5.97962765198275,5.17833333333333,5.17833333333333,1,5.17833333333333,54110,2,55,1998.14942922374,1778,1998,0.806903826187957,0.590682838148557
"6626",1998-02-25,306.546269818233,5.72536870586924,5.12166666666667,5.12166666666667,1,5.12166666666667,54111,2,56,1998.15216894977,1778,1998,0.816951908746611,0.576705799169099
"6627",1998-02-26,237.900570851286,5.47185281684906,4.938,4.938,1,4.938,54112,2,57,1998.1549086758,1778,1998,0.826757910824483,0.56255786981353
"6628",1998-02-27,186.825475056102,5.2301748925997,4.914,4.914,1,4.914,54113,2,58,1998.15764840183,1778,1998,0.836318926689456,0.548243242421643
"6629",1998-02-28,150.619555289111,5.0147571561334,4.817,4.817,1,4.817,54114,2,59,1998.16038812785,1778,1998,0.845632123207234,0.533766158724985
"6630",1998-03-01,125.862136508977,4.83518715323658,4.696,4.696,1,4.696,54115,3,61,1998.16312785388,1779,1998,0.854694740677638,0.51913090859434
"6631",1998-03-02,123.211679688869,4.81390384927532,4.9335,4.9335,1,4.9335,54116,3,62,1998.16586757991,1779,1998,0.863504093650528,0.504341828771698
"6632",1998-03-03,137.525845528235,4.92381186692103,5.07,5.07,1,5.07,54117,3,63,1998.16860730594,1779,1998,0.872057571723605,0.489403301582172
"6633",1998-03-04,103.14069898275,4.63609406562865,4.66,4.66,1,4.66,54118,3,64,1998.17134703196,1779,1998,0.880352640317661,0.474319753632213
"6634",1998-03-05,98.34948857717,4.58852734479277,4.74,4.74,1,4.74,54119,3,65,1998.17408675799,1779,1998,0.888386841425685,0.459095654500992
"6635",1998-03-06,89.0020975908696,4.48865993789115,4.63,4.63,1,4.63,54120,3,66,1998.17682648402,1779,1998,0.8961577943388,0.443735515420861
"6636",1998-03-07,90.6444746802528,4.50694498311212,4.58,4.58,1,4.58,54121,3,67,1998.17956621005,1779,1998,0.903663196356808,0.428243887930927
"6637",1998-03-08,85.502135379701,4.44854135083202,4.14,4.14,1,4.14,54122,3,68,1998.18230593607,1779,1998,0.910900823468614,0.412625362531438
"6638",1998-03-09,366.435455993107,5.90382239665834,4.59666666666667,4.59666666666667,1,4.59666666666667,54123,3,69,1998.1850456621,1779,1998,0.917868531006045,0.396884567335145
"6639",1998-03-10,1101.03391617397,7.00400494112921,3.66,3.66,1,3.66,54124,3,70,1998.18778538813,1779,1998,0.92456425428854,0.381026166676091
"6640",1998-03-11,974.844609806356,6.88227808373879,3.47333333333333,3.47333333333333,1,3.47333333333333,54125,3,71,1998.19052511416,1779,1998,0.930986009229448,0.365054859738951
"6641",1998-03-12,685.021687222943,6.52945049794053,3.68,3.68,1,3.68,54126,3,72,1998.19326484018,1779,1998,0.937131892922833,0.348975379170034
"6642",1998-03-13,457.901701448572,6.12665453542066,4.16,4.16,1,4.16,54127,3,73,1998.19600456621,1779,1998,0.943000084212013,0.332792489663057
"6643",1998-03-14,351.708808091637,5.86280358349854,4.22,4.22,1,4.22,54128,3,74,1998.19874429224,1779,1998,0.948588844224026,0.316510986560857
"6644",1998-03-15,258.61717565461,5.55534888197678,4.11,4.11,1,4.11,54129,3,75,1998.20148401826,1779,1998,0.953896516889844,0.300135694420747
"6645",1998-03-16,222.557087646418,5.40518364238866,3.935,3.935,1,3.935,54130,3,76,1998.20422374429,1779,1998,0.958921529430386,0.283671465598655
"6646",1998-03-17,160.303916747199,5.07707149317352,3.8,3.8,1,3.8,54131,3,77,1998.20696347032,1779,1998,0.963662392826564,0.267123178799183
"6647",1998-03-18,200.900363543653,5.30280908139443,4.455,4.455,1,4.455,54132,3,78,1998.20970319635,1779,1998,0.968117702258694,0.250495737635089
"6648",1998-03-19,467.340650238131,6.14705843551883,5.36,5.36,1,5.36,54133,3,79,1998.21244292237,1779,1998,0.97228613752192,0.233794069177785
"6649",1998-03-20,668.937718485534,6.50569095936031,4.59666666666667,4.59666666666667,1,4.59666666666667,54134,3,80,1998.2151826484,1779,1998,0.976166463418517,0.217023122493861
"6650",1998-03-21,896.019948464748,6.79796267663864,5.05333333333333,5.05333333333333,1,5.05333333333333,54135,3,81,1998.21792237443,1779,1998,0.979757530124633,0.200187867175006
"6651",1998-03-22,1001.90607598602,6.90965954071037,4.76666666666667,4.76666666666667,1,4.76666666666667,54136,3,82,1998.22066210046,1779,1998,0.983058273530036,0.183293291868917
"6652",1998-03-23,852.279859773931,6.74791494680663,4.66333333333333,4.66333333333333,1,4.66333333333333,54137,3,83,1998.22340182648,1779,1998,0.986067715552521,0.166344402806442
"6653",1998-03-24,652.834871850547,6.48132422111186,4.72666666666667,4.72666666666667,1,4.72666666666667,54138,3,84,1998.22614155251,1779,1998,0.988784964429832,0.149346222307413
"6654",1998-03-25,518.282656855381,6.25052076304094,4.785,4.785,1,4.785,54139,3,85,1998.22888127854,1779,1998,0.991209214982725,0.13230378729776
"6655",1998-03-26,368.061786869548,5.90825082317749,4.82,4.82,1,4.82,54140,3,86,1998.23162100457,1779,1998,0.993339748853137,0.115222147820577
"6656",1998-03-27,282.358019650109,5.64317583893882,4.84,4.84,1,4.84,54141,3,87,1998.23436073059,1779,1998,0.995175934717724,0.098106365536104
"6657",1998-03-28,211.781111760818,5.35555324959103,4.56,4.56,1,4.56,54142,3,88,1998.23710045662,1779,1998,0.996717228475228,0.0809615122182162
"6658",1998-03-29,347.956825947787,5.85207840870955,5.31,5.31,1,5.31,54143,3,89,1998.23984018265,1779,1998,0.997963173407159,0.0637926682551527
"6659",1998-03-30,431.104525835013,6.06635058003947,4.87333333333333,4.87333333333333,1,4.87333333333333,54144,3,90,1998.24257990868,1779,1998,0.998913400312967,0.0466049211477245
"6660",1998-03-31,372.318752773639,5.91975034967095,4.18,4.18,1,4.18,54145,3,91,1998.2453196347,1779,1998,0.999567627619858,0.0294033639981603
"6661",1998-04-01,287.35688692906,5.66072495170695,3.79,3.79,1,3.79,54146,4,92,1998.24805936073,1780,1998,0.999925661466278,0.0121930939972677
"6662",1998-04-02,250.147606905739,5.52205117125139,3.965,3.965,1,3.965,54147,4,93,1998.25079908676,1780,1998,0.999987395759062,-0.00502078908234346
"6663",1998-04-03,221.94969129181,5.40245074038838,3.95,3.95,1,3.95,54148,4,94,1998.25353881279,1780,1998,0.999752812204993,-0.0222331843919733
"6664",1998-04-04,176.404875592429,5.17278178260359,3.76,3.76,1,3.76,54149,4,95,1998.25627853881,1780,1998,0.999221980316264,-0.039438991529237
"6665",1998-04-05,157.378786517315,5.05865555255045,3.68,3.68,1,3.68,54150,4,96,1998.25901826484,1780,1998,0.998395057389614,-0.0566331120457807
"6666",1998-04-06,134.344447838714,4.90040700810941,3.725,3.725,1,3.725,54151,4,97,1998.26175799087,1780,1998,0.997272288460501,-0.0738104509453491
"6667",1998-04-07,108.008364873526,4.68220867665757,3.83,3.83,1,3.83,54152,4,98,1998.26449771689,1780,1998,0.995854006229447,-0.0909659182153445
"6668",1998-04-08,108.008364873526,4.68220867665757,3.74,3.74,1,3.74,54153,4,99,1998.26723744292,1780,1998,0.994140630964086,-0.10809443032057
"6669",1998-04-09,305.572170303151,5.72218598738369,4.45,4.45,1,4.45,54154,4,100,1998.26997716895,1780,1998,0.99213267037426,-0.12519091171503
"6670",1998-04-10,1253.33135489351,7.13356036917217,4.67,4.67,1,4.67,54155,4,101,1998.27271689498,1780,1998,0.98983071946245,-0.142250296338704
"6671",1998-04-11,1471.15397611016,7.29380238956952,4.04,4.04,1,4.04,54156,4,102,1998.275456621,1780,1998,0.987235460345905,-0.159267529131359
"6672",1998-04-12,1204.72076862728,7.09400309179157,3.79333333333333,3.79333333333333,1,3.79333333333333,54157,4,103,1998.27819634703,1780,1998,0.984347662056141,-0.176237567517852
"6673",1998-04-13,831.396185577031,6.7231064388564,3.935,3.935,1,3.935,54158,4,104,1998.28093607306,1780,1998,0.981168180310465,-0.193155382907781
"6674",1998-04-14,514.516516288347,6.2432276563883,4.32,4.32,1,4.32,54159,4,105,1998.28367579909,1780,1998,0.977697957257647,-0.210015962189126
"6675",1998-04-16,459.600712230692,6.13035809564854,4.69333333333333,4.69333333333333,1,4.69333333333333,54161,4,107,1998.28915525114,1780,1998,0.969889486285853,-0.243545446256265
"6676",1998-04-17,689.533504744352,6.53601528886546,4.56333333333333,4.56333333333333,1,4.56333333333333,54162,4,108,1998.29189497717,1780,1998,0.965553552186172,-0.260204415528763
"6677",1998-04-18,562.183207675621,6.33182778907512,3.97666666666667,3.97666666666667,1,3.97666666666667,54163,4,109,1998.2946347032,1780,1998,0.960931503730653,-0.276786280617276
"6678",1998-04-19,400.663915988685,5.99312296115061,3.90333333333333,3.90333333333333,1,3.90333333333333,54164,4,110,1998.29737442922,1780,1998,0.956024710531473,-0.293286127959051
"6679",1998-04-20,256.45660027668,5.54695945059389,4.07,4.07,1,4.07,54165,4,111,1998.30011415525,1780,1998,0.95083462657839,-0.30969906828974
"6680",1998-04-21,168.255287207524,5.12548239274148,4.09,4.09,1,4.09,54166,4,112,1998.30285388128,1780,1998,0.945362789804787,-0.326020238102651
"6681",1998-04-22,124.978650902274,4.82814292993375,4.03,4.03,1,4.03,54167,4,113,1998.30559360731,1780,1998,0.93961082163337,-0.342244801084637
"6682",1998-04-23,114.631675239159,4.74172416433715,3.94,3.94,1,3.94,54168,4,114,1998.30833333333,1780,1998,0.933580426497009,-0.358367949545802
"6683",1998-04-24,103.939234050347,4.6438064404012,3.79,3.79,1,3.79,54169,4,115,1998.31107305936,1780,1998,0.92727339133261,-0.374384905847604
"6684",1998-04-25,78.6466268738443,4.36496474077586,3.61,3.61,1,3.61,54170,4,116,1998.31381278539,1780,1998,0.920691585050188,-0.390290923821927
"6685",1998-04-26,91.411861216844,4.51537524265354,3.69,3.69,1,3.69,54171,4,117,1998.31655251142,1780,1998,0.913836957980251,-0.406081290174026
"6686",1998-04-27,97.5509535095732,4.58037484159411,3.93,3.93,1,3.93,54172,4,118,1998.31929223744,1780,1998,0.906711541298183,-0.421751325874232
"6687",1998-04-28,96.7835669729821,4.57247721719541,4.16,4.16,1,4.16,54173,4,119,1998.32203196347,1780,1998,0.899317446417222,-0.43729638755609
"6688",1998-04-29,98.34948857717,4.58852734479277,3.94,3.94,1,3.94,54174,4,120,1998.3247716895,1780,1998,0.891656864368821,-0.45271186887905
"6689",1998-04-30,109.656405332183,4.69735188931992,3.82,3.82,1,3.82,54175,4,121,1998.32751141553,1780,1998,0.88373206514715,-0.467993201906559
"6690",1998-05-01,134.798933222931,4.90378428467042,3.49,3.49,1,3.49,54176,5,122,1998.33025114155,1781,1998,0.875545397042925,-0.483135858446614
"6691",1998-05-02,209.388338242664,5.34419060558984,4.21333333333333,4.21333333333333,1,4.21333333333333,54177,5,123,1998.33299086758,1781,1998,0.867099285941764,-0.498135351404899
"6692",1998-05-03,311.484727824931,5.74135030917626,4.85666666666667,4.85666666666667,1,4.85666666666667,54178,5,124,1998.33573059361,1781,1998,0.858396234607736,-0.512987236109498
"6693",1998-05-04,467.850353472767,6.14814848724748,4.23,4.23,1,4.23,54179,5,125,1998.33847031963,1781,1998,0.849438821943655,-0.527687111624848
"6694",1998-05-05,622.262116721165,6.43336141349068,4.92666666666667,4.92666666666667,1,4.92666666666667,54180,5,126,1998.34121004566,1781,1998,0.840229702225199,-0.542230622059058
"6695",1998-05-06,349.344351419852,5.8560581160395,4.82,4.82,1,4.82,54181,5,127,1998.34394977169,1781,1998,0.830771604312356,-0.556613457857671
"6696",1998-05-07,251.345409507134,5.52682812662243,4.83,4.83,1,4.83,54182,5,128,1998.34668949772,1781,1998,0.821067330842622,-0.570831357077529
"6697",1998-05-08,185.774920055824,5.22453583371549,4.66,4.66,1,4.66,54183,5,129,1998.34942922374,1781,1998,0.81111975740371,-0.58488010664524
"6698",1998-05-09,227.712169527836,5.42808241708658,4.45,4.45,1,4.45,54184,5,130,1998.35216894977,1781,1998,0.800931831674215,-0.598755543616079
"6699",1998-05-10,194.281300704975,5.26930711245706,4.29,4.29,1,4.29,54185,5,131,1998.3549086758,1781,1998,0.790506572558558,-0.612453556395684
"6700",1998-05-11,167.261365899983,5.11955765424781,4.252,4.252,1,4.252,54186,5,132,1998.35764840183,1781,1998,0.779847069283807,-0.625970085970134
"6701",1998-05-12,124.978650902274,4.82814292993375,4.101,4.101,1,4.101,54187,5,133,1998.36038812785,1781,1998,0.768956480493085,-0.639301127097151
"6702",1998-05-13,100.74509377996,4.61259350266795,4.047,4.047,1,4.047,54188,5,134,1998.36312785388,1781,1998,0.757838033301775,-0.652442729502979
"6703",1998-05-14,76.9929230459135,4.34371350913521,3.988,3.988,1,3.988,54189,5,135,1998.36586757991,1781,1998,0.746495022344525,-0.665390999048564
"6704",1998-05-15,83.7521542741168,4.42786189305037,3.732,3.732,1,3.732,54190,5,136,1998.36860730594,1781,1998,0.734930808801447,-0.678142098880795
"6705",1998-05-16,65.099847571069,4.17592220775355,3.495,3.495,1,3.495,54191,5,137,1998.37134703196,1781,1998,0.723148819399847,-0.690692250572284
"6706",1998-05-17,58.5246758442621,4.0694484746049,2.947,2.947,1,2.947,54192,5,138,1998.37408675799,1781,1998,0.711152545394971,-0.703037735244883
"6707",1998-05-18,54.040703221782,3.98973752599367,2.4175,2.4175,1,2.4175,54193,5,139,1998.37682648402,1781,1998,0.698945541544242,-0.715174894662436
"6708",1998-05-19,49.0668491571239,3.89318363685461,1.91,1.91,1,1.91,54194,5,140,1998.37956621005,1781,1998,0.686531425045094,-0.727100132323983
"6709",1998-05-20,48.4325517984655,3.88017214547647,1.9,1.9,1,1.9,54195,5,141,1998.38230593607,1781,1998,0.673913874468162,-0.738809914524237
"6710",1998-05-21,40.4840130227778,3.70090715600375,1.79,1.79,1,1.79,54196,5,142,1998.3850456621,1781,1998,0.661096628663263,-0.75030077140442
"6711",1998-05-22,32.2749592604982,3.47429167447004,1.7,1.7,1,1.7,54197,5,143,1998.38778538813,1781,1998,0.648083485662364,-0.761569297970789
"6712",1998-05-23,31.2782062683208,3.44292156966971,1.67,1.67,1,1.67,54198,5,144,1998.39052511416,1781,1998,0.634878301537895,-0.772612155118179
"6713",1998-05-24,37.6211798549045,3.62756718581875,1.67,1.67,1,1.67,54199,5,145,1998.39326484018,1781,1998,0.621484989269478,-0.783426070610825
"6714",1998-05-25,39.3003688445671,3.67123390418911,1.62,1.62,1,1.62,54200,5,146,1998.39600456621,1781,1998,0.607907517587418,-0.794007840049897
"6715",1998-05-26,31.7765827644095,3.45872962746075,1.54,1.54,1,1.54,54201,5,147,1998.39874429224,1781,1998,0.594149909786733,-0.804354327830973
"6716",1998-05-27,35.9901295040687,3.58324472041924,1.55,1.55,1,1.55,54202,5,148,1998.40148401826,1781,1998,0.580216242546435,-0.814462468064242
"6717",1998-05-28,43.4431234683046,3.77145257608646,1.42,1.42,1,1.42,54203,5,149,1998.40422374429,1781,1998,0.566110644709895,-0.824329265491738
"6718",1998-05-29,42.2594792900938,3.74382869053353,1.07,1.07,1,1.07,54204,5,150,1998.40696347032,1781,1998,0.551837296073156,-0.833951796366353
"6719",1998-05-30,27.8328955706438,3.32621861506419,0.59,0.59,1,0.59,54205,5,151,1998.40970319635,1781,1998,0.537400426135983,-0.843327209325576
"6720",1998-05-31,34.9027626035115,3.55256598376931,0.39,0.39,1,0.39,54206,5,152,1998.41244292237,1781,1998,0.52280431285296,-0.852452726233158
"6721",1998-06-01,32.3382474121322,3.47625066010573,0.375,0.375,1,0.375,54207,6,153,1998.4151826484,1782,1998,0.50805328136898,-0.861325643000493
"6722",1998-06-02,33.2717122526756,3.50470755407055,0.25,0.25,1,0.25,54208,6,154,1998.41792237443,1782,1998,0.493151702734607,-0.86994333038995
"6723",1998-06-03,22.9145425248682,3.13177175375867,0.23,0.23,1,0.23,54209,6,155,1998.42066210046,1782,1998,0.478103992607643,-0.878303234795723
"6724",1998-06-04,28.7863237878772,3.35990040587967,0.45,0.45,1,0.45,54210,6,156,1998.42340182648,1782,1998,0.462914609947741,-0.886402878998557
"6725",1998-06-05,27.3778438494991,3.30973406765421,0.52,0.52,1,0.52,54211,6,157,1998.42614155251,1782,1998,0.447588055700007,-0.894239862897359
"6726",1998-06-06,28.2879472917884,3.34243582318244,0.41,0.41,1,0.41,54212,6,158,1998.42888127854,1782,1998,0.432128871451641,-0.901811864225533
"6727",1998-06-08,18.17033808426,2.89979048896365,0.285,0.285,1,0.285,54214,6,160,1998.43436073059,1782,1998,0.400830974453108,-0.91615202336674
"6728",1998-06-09,21.6802111916576,3.07639991783662,0.17,0.17,1,0.17,54215,6,161,1998.43710045662,1782,1998,0.385001535948593,-0.922915931879618
"6729",1998-06-12,37.1737736822794,3.61560350410284,2.47333333333333,2.47333333333333,1,2.47333333333333,54218,6,164,1998.4453196347,1782,1998,0.336847644892224,-0.941559166558619
"6730",1998-06-13,489.641582595783,6.19367365936405,6.955,6.955,1,6.955,54219,6,165,1998.44805936073,1782,1998,0.320590344003777,-0.947217942889354
"6731",1998-06-14,772.615131990052,6.64978103584164,11.94,11.94,1,11.94,54220,6,166,1998.45079908676,1782,1998,0.304238045277504,-0.952596038101001
"6732",1998-06-15,598.032335178366,6.39364482469341,14.1833333333333,14.1833333333333,1,14.1833333333333,54221,6,167,1998.45353881279,1782,1998,0.287795594250687,-0.957691858548403
"6733",1998-06-16,422.128085536143,6.04530878821089,14.3533333333333,14.3533333333333,1,14.3533333333333,54222,6,168,1998.45627853881,1782,1998,0.271267863179897,-0.962503894228908
"6734",1998-06-17,263.566960399855,5.57430745486315,13.67,13.67,1,13.67,54223,6,169,1998.45901826484,1782,1998,0.254659749586815,-0.967030719233045
"6735",1998-06-18,231.186646577272,5.4432253781115,14.07,14.07,1,14.07,54224,6,170,1998.46175799087,1782,1998,0.237976174810396,-0.971270992165735
