Year,Month,Day,PRCP,SNOW,Total Precip (mm),,
2004,8,6,0,0,0,,
2004,8,7,0,0,0,,
2004,8,8,0,0,0,,
2004,8,9,0.4,0,0.4,,
2004,8,10,0,0,0,,
2004,8,11,4,0,4,,
2004,8,12,0,0,0,,
2004,8,13,25,0,25,,
2004,8,14,0,0,0,,
2004,8,15,0.6,0,0.6,,
2004,8,16,0,0,0,,
2004,8,17,0.5,0,0.5,,
2004,8,18,0,0,0,,
2004,8,19,0.8,0,0.8,,
2004,8,20,1,0,1,,
2004,8,21,0,0,0,,
2004,8,22,0,0,0,,
2004,8,23,0,0,0,,
2004,8,24,0,0,0,,
2004,8,25,0,0,0,,
2004,8,26,0,0,0,,
2004,8,27,0,0,0,,
2004,8,28,19.3,0,19.3,,
2004,8,29,14,0,14,,
2004,8,30,0,0,0,,
2004,8,31,0,0,0,,
2004,9,1,0,0,0,,
2004,9,2,0,0,0,,
2004,9,3,0,0,0,,
2004,9,4,0,0,0,,
2004,9,5,0,0,0,,
2004,9,6,0,0,0,,
2004,9,7,1,0,1,,
2004,9,8,96,0,96,,
2004,9,9,5,0,5,,
2004,9,10,0,0,0,,
2004,9,11,0,0,0,,
2004,9,12,0.4,0,0.4,,
2004,9,13,0,0,0,,
2004,9,14,0,0,0,,
2004,9,15,0,0,0,,
2004,9,16,8.4,0,8.4,,
2004,9,17,0,0,0,,
2004,9,18,0,0,0,,
2004,9,19,0,0,0,,
2004,9,20,0,0,0,,
2004,9,21,0,0,0,,
2004,9,22,0,0,0,,
2004,9,23,0,0,0,,
2004,9,24,0,0,0,,
2004,9,25,0,0,0,,
2004,9,26,0,0,0,,
2004,9,27,0,0,0,,
2004,9,28,0,0,0,,
2004,9,29,0.4,0,0.4,,
2004,9,30,0,0,0,,
2004,10,1,0,0,0,,
2004,10,2,10,0,10,,
2004,10,3,0,0,0,,
2004,10,4,0,0,0,,
2004,10,5,0,0,0,,
2004,10,6,0,0,0,,
2004,10,7,0,0,0,,
2004,10,8,0,0,0,,
2004,10,9,0,0,0,,
2004,10,10,0,0,0,,
2004,10,11,0,0,0,,
2004,10,12,0,0,0,,
2004,10,13,0,0,0,,
2004,10,14,2.6,0,2.6,,
2004,10,15,7.6,0,7.6,,
2004,10,16,18.8,0,18.8,,
2004,10,17,0.6,0,0.6,,
2004,10,18,3.2,0,3.2,,
2004,10,19,1.2,0,1.2,,
2004,10,20,0.8,0,0.8,,
2004,10,21,0.2,0,0.2,,
2004,10,22,0,0,0,,
2004,10,23,0,0,0,,
2004,10,24,0.7,0,0.7,,
2004,10,25,0,0,0,,
2004,10,26,0,0,0,,
2004,10,27,0,0,0,,
2004,10,28,2.4,0,2.4,,
2004,10,29,10,0,10,,
2004,10,30,4,0,4,,
2004,10,31,0,0,0,,
2004,11,1,3.4,0,3.4,,
2004,11,2,9,0,9,,
2004,11,3,0,0,0,,
2004,11,4,12.2,0,12.2,,
2004,11,5,0,0,0,,
2004,11,6,0,0,0,,
2004,11,7,0,0,0,,
2004,11,8,0,0,0,,
2004,11,9,0,0,0,,
2004,11,10,0,0,0,,
2004,11,11,0,0,0,,
2004,11,12,0,0,0,,
2004,11,13,0,0,0,,
2004,11,14,0,0,0,,
2004,11,15,0,0,0,,
2004,11,16,0,0,0,,
2004,11,17,2.4,0,2.4,,
2004,11,18,0.4,0,0.4,,
2004,11,19,3,0,3,,
2004,11,20,4,0,4,,
2004,11,21,0,0,0,,
2004,11,22,0,0,0,,
2004,11,23,2.5,0,2.5,,
2004,11,24,7.6,0,7.6,,
2004,11,25,0,0,0,,
2004,11,26,1,0,1,,
2004,11,27,8,0,8,,
2004,11,28,4.4,0,4.4,,
2004,11,29,0,0,0,,
2004,11,30,16,0,16,,
2004,12,1,1,0,1,,
2004,12,2,0,2,2,,
2004,12,3,0,0,0,,
2004,12,4,0,0,0,,
2004,12,5,0,0,0,,
2004,12,6,0,0,0,,
2004,12,7,7,0,7,,
2004,12,8,0.4,0,0.4,,
2004,12,9,1,0,1,,
2004,12,10,2,0,2,,
2004,12,11,1,0,1,,
2004,12,12,10.6,0,10.6,,
2004,12,13,0,0,0,,
2004,12,14,0,0,0,,
2004,12,15,0,0,0,,
2004,12,16,0,0,0,,
2004,12,17,0,0,0,,
2004,12,18,0,0,0,,
2004,12,19,0,1,1,,
2004,12,20,0,0,0,,
2004,12,21,0,0,0,,
2004,12,22,13.4,8.5,21.9,,
2004,12,23,7.2,0,7.2,,
2004,12,24,0,14,14,,
2004,12,25,0,0,0,,
2004,12,26,0,5,5,,
2004,12,27,0,0,0,,
2004,12,28,0,0,0,,
2004,12,29,0,0,0,,
2004,12,30,12,0,12,,
2004,12,31,4,0,4,,
2005,1,1,3,0,3,,
2005,1,2,10,0,10,,
2005,1,3,4,0,4,,
2005,1,4,0,3,3,,
2005,1,5,0,5,5,,
2005,1,6,2,0,2,,
2005,1,7,0,0,0,,
2005,1,8,0,6,6,,
2005,1,9,0,0,0,,
2005,1,10,0,0,0,,
2005,1,11,1.5,0,1.5,,
2005,1,12,8.5,0,8.5,,
2005,1,13,10,2,12,,
2005,1,14,0,0,0,,
2005,1,15,0,0,0,,
2005,1,16,0,6,6,,
2005,1,17,0,1,1,,
2005,1,18,0,3,3,,
2005,1,19,0,4,4,,
2005,1,20,0,0,0,,
2005,1,21,0,0,0,,
2005,1,22,0,20,20,,
2005,1,23,0,0,0,,
2005,1,24,0,3,3,,
2005,1,25,0,0,0,,
2005,1,26,0,9,9,,
2005,1,27,0,0,0,,
2005,1,28,0,0,0,,
2005,1,29,0,0,0,,
2005,1,30,0,0,0,,
2005,1,31,0,0,0,,
2005,2,1,0,0,0,,
2005,2,2,0,0,0,,
2005,2,3,0,0,0,,
2005,2,4,0,0,0,,
2005,2,5,0,0,0,,
2005,2,6,0,0,0,,
2005,2,7,0,0,0,,
2005,2,8,0,0,0,,
2005,2,9,0,8,8,,
2005,2,10,0,0,0,,
2005,2,11,0,0,0,,
2005,2,12,0,0,0,,
2005,2,13,0.4,0,0.4,,
2005,2,14,9,0,9,,
2005,2,15,0,4,4,,
2005,2,16,0,3,3,,
2005,2,17,0,0,0,,
2005,2,18,0,0,0,,
2005,2,19,0,0,0,,
2005,2,20,0,5,5,,
2005,2,21,0,0,0,,
2005,2,22,0,0,0,,
2005,2,23,0,0,0,,
2005,2,24,0,0,0,,
2005,2,25,0,0,0,,
2005,2,26,0,0,0,,
2005,2,27,0,0,0,,
2005,2,28,0,10,10,,
2005,3,1,0,5,5,,
2005,3,2,0,0,0,,
2005,3,3,0,0,0,,
2005,3,4,0,0,0,,
2005,3,5,0,0,0,,
2005,3,6,0,0,0,,
2005,3,7,3,0,3,,
2005,3,8,0,2,2,,
2005,3,9,0,0,0,,
2005,3,10,0,0,0,,
2005,3,11,0,0,0,,
2005,3,12,0,6,6,,
2005,3,13,0,0,0,,
2005,3,14,0,0,0,,
2005,3,15,0,0,0,,
2005,3,16,0,0,0,,
2005,3,17,0,0,0,,
2005,3,18,0,0,0,,
2005,3,19,4,0,4,,
2005,3,20,0,3,3,,
2005,3,21,0,0,0,,
2005,3,22,0,0,0,,
2005,3,23,0,8,8,,
2005,3,24,0,0,0,,
2005,3,25,0,0,0,,
2005,3,26,0,0,0,,
2005,3,27,2,0,2,,
2005,3,28,0,0,0,,
2005,3,29,0,0,0,,
2005,3,30,0,0,0,,
2005,3,31,1,0,1,,
2005,4,1,0,4,4,,
2005,4,2,10,9,19,,
2005,4,3,14,10,24,,
2005,4,4,0,0,0,,
2005,4,5,0,0,0,,
2005,4,6,0,0,0,,
2005,4,7,0,0,0,,
2005,4,8,0,0,0,,
2005,4,9,0,0,0,,
2005,4,10,0,0,0,,
2005,4,11,0,0,0,,
2005,4,12,0,0,0,,
2005,4,13,0,0,0,,
2005,4,14,0,0,0,,
2005,4,15,0,0,0,,
2005,4,16,0,0,0,,
2005,4,17,0,0,0,,
2005,4,18,0,0,0,,
2005,4,19,0,0,0,,
2005,4,20,4.4,0,4.4,,
2005,4,21,0,0,0,,
2005,4,22,1.2,0,1.2,,
2005,4,23,5.6,1,6.6,,
2005,4,24,2,0,2,,
2005,4,25,0.8,0,0.8,,
2005,4,26,5.8,0,5.8,,
2005,4,27,0,0,0,,
2005,4,28,0,0,0,,
2005,4,29,1,0,1,,
2005,4,30,5,0,5,,
2005,5,1,2.6,0,2.6,,
2005,5,2,0,0,0,,
2005,5,3,0,0,0,,
2005,5,4,0,0,0,,
2005,5,5,0,0,0,,
2005,5,6,0,0,0,,
2005,5,7,0,0,0,,
2005,5,8,0,0,0,,
2005,5,9,0,0,0,,
2005,5,10,0,0,0,,
2005,5,11,0,0,0,,
2005,5,12,0,0,0,,
2005,5,13,4,0,4,,
2005,5,14,6,0,6,,
2005,5,15,0,0,0,,
2005,5,16,0,0,0,,
2005,5,17,0,0,0,,
2005,5,18,0,0,0,,
2005,5,19,0,0,0,,
2005,5,20,0,0,0,,
2005,5,21,0,0,0,,
2005,5,22,0,0,0,,
2005,5,23,1,0,1,,
2005,5,24,0.8,0,0.8,,
2005,5,25,0,0,0,,
2005,5,26,0,0,0,,
2005,5,27,0,0,0,,
2005,5,28,0,0,0,,
2005,5,29,5,0,5,,
2005,5,30,0,0,0,,
2005,5,31,0,0,0,,
2005,6,1,0,0,0,,
2005,6,2,0,0,0,,
2005,6,3,1,0,1,,
2005,6,4,0,0,0,,
2005,6,5,0,0,0,,
2005,6,6,0,0,0,,
2005,6,7,0,0,0,,
2005,6,8,0,0,0,,
2005,6,9,36,0,36,,
2005,6,10,0.6,0,0.6,,
2005,6,11,0,0,0,,
2005,6,12,0,0,0,,
2005,6,13,1,0,1,,
2005,6,14,12.4,0,12.4,,
2005,6,15,1.6,0,1.6,,
2005,6,16,3.8,0,3.8,,
2005,6,17,5,0,5,,
2005,6,18,0,0,0,,
2005,6,19,0,0,0,,
2005,6,20,0,0,0,,
2005,6,21,0,0,0,,
2005,6,22,0,0,0,,
2005,6,23,0,0,0,,
2005,6,24,0,0,0,,
2005,6,25,0,0,0,,
2005,6,26,0,0,0,,
2005,6,27,0,0,0,,
2005,6,28,0,0,0,,
2005,6,29,0,0,0,,
2005,6,30,0,0,0,,
2005,7,1,0,0,0,,
2005,7,2,0,0,0,,
2005,7,3,0,0,0,,
2005,7,4,0,0,0,,
2005,7,5,0,0,0,,
2005,7,6,0,0,0,,
2005,7,7,0,0,0,,
2005,7,8,0,0,0,,
2005,7,9,0,0,0,,
2005,7,10,0,0,0,,
2005,7,11,0,0,0,,
2005,7,12,0,0,0,,
2005,7,13,0,0,0,,
2005,7,14,0,0,0,,
2005,7,15,0,0,0,,
2005,7,16,1.6,0,1.6,,
2005,7,17,0,0,0,,
2005,7,18,1.4,0,1.4,,
2005,7,19,0,0,0,,
2005,7,20,0.5,0,0.5,,
2005,7,21,0,0,0,,
2005,7,22,0,0,0,,
2005,7,23,0,0,0,,
2005,7,24,0,0,0,,
2005,7,25,0,0,0,,
2005,7,26,13.8,0,13.8,,
2005,7,27,8.8,0,8.8,,
2005,7,28,0,0,0,,
2005,7,29,0,0,0,,
2005,7,30,0,0,0,,
2005,7,31,0,0,0,,
2005,8,1,2,0,2,,
2005,8,2,4.3,0,4.3,,
2005,8,3,0,0,0,,
2005,8,4,0,0,0,,
2005,8,5,0,0,0,,
2005,8,6,0,0,0,,
2005,8,7,0,0,0,,
2005,8,8,0,0,0,,
2005,8,9,0,0,0,,
2005,8,10,0,0,0,,
2005,8,11,0,0,0,,
2005,8,12,14,0,14,,
2005,8,13,5,0,5,,
2005,8,14,3.2,0,3.2,,
2005,8,15,0,0,0,,
2005,8,16,0,0,0,,
2005,8,17,0,0,0,,
2005,8,18,28,0,28,,
2005,8,19,1,0,1,,
2005,8,20,0,0,0,,
2005,8,21,0,0,0,,
2005,8,22,0,0,0,,
2005,8,23,0,0,0,,
2005,8,24,0,0,0,,
2005,8,25,0,0,0,,
2005,8,26,0,0,0,,
2005,8,27,0,0,0,,
2005,8,28,0,0,0,,
2005,8,29,0,0,0,,
2005,8,30,102,0,102,,
2005,8,31,2.8,0,2.8,,
2005,9,1,0,0,0,,
2005,9,2,0,0,0,,
2005,9,3,0,0,0,,
2005,9,4,0,0,0,,
2005,9,5,0,0,0,,
2005,9,6,0,0,0,,
2005,9,7,0,0,0,,
2005,9,8,2.4,0,2.4,,
2005,9,9,0,0,0,,
2005,9,10,0,0,0,,
2005,9,11,0,0,0,,
2005,9,12,0,0,0,,
2005,9,13,0,0,0,,
2005,9,14,0,0,0,,
2005,9,15,0,0,0,,
2005,9,16,31.6,0,31.6,,
2005,9,17,1,0,1,,
2005,9,18,0,0,0,,
2005,9,19,1.5,0,1.5,,
2005,9,20,0,0,0,,
2005,9,21,0,0,0,,
2005,9,22,10.5,0,10.5,,
2005,9,23,0,0,0,,
2005,9,24,23,0,23,,
2005,9,25,34,0,34,,
2005,9,26,7.4,0,7.4,,
2005,9,27,0,0,0,,
2005,9,28,14,0,14,,
2005,9,29,0,0,0,,
2005,9,30,0,0,0,,
2005,10,1,0,0,0,,
2005,10,2,0,0,0,,
2005,10,3,0,0,0,,
2005,10,4,0,0,0,,
2005,10,5,0,0,0,,
2005,10,6,5.6,0,5.6,,
2005,10,7,9.4,0,9.4,,
2005,10,8,0,0,0,,
2005,10,9,0.4,0,0.4,,
2005,10,10,0.4,0,0.4,,
2005,10,11,0.4,0,0.4,,
2005,10,12,0,0,0,,
2005,10,13,0,0,0,,
2005,10,14,0,0,0,,
2005,10,15,1.8,0,1.8,,
2005,10,16,0,0,0,,
2005,10,17,4,0,4,,
2005,10,18,0,0,0,,
2005,10,19,2.8,0,2.8,,
2005,10,20,0,0,0,,
2005,10,21,2,0,2,,
2005,10,22,21,0,21,,
2005,10,23,1.4,0,1.4,,
2005,10,24,12,0,12,,
2005,10,25,10,0,10,,
2005,10,26,0,0,0,,
2005,10,27,0,0,0,,
2005,10,28,0,0,0,,
2005,10,29,0,0,0,,
2005,10,30,0,0,0,,
2005,10,31,0,0,0,,
2005,11,1,3.8,0,3.8,,
2005,11,2,0,0,0,,
2005,11,3,0,0,0,,
2005,11,4,0,0,0,,
2005,11,5,0,0,0,,
2005,11,6,2.4,0,2.4,,
2005,11,7,0,0,0,,
2005,11,8,7,0,7,,
2005,11,9,25,0,25,,
2005,11,10,0,0,0,,
2005,11,11,0,0,0,,
2005,11,12,0,0,0,,
2005,11,13,0,0,0,,
2005,11,14,8,0,8,,
2005,11,15,23,0,23,,
2005,11,16,7.9,0,7.9,,
2005,11,17,0,0,0,,
2005,11,18,0,0,0,,
2005,11,19,0,0,0,,
2005,11,20,0,0,0,,
2005,11,21,0,0,0,,
2005,11,22,0,1,1,,
2005,11,23,0,0,0,,
2005,11,24,0,0,0,,
2005,11,25,0,7,7,,
2005,11,26,0,0,0,,
2005,11,27,2,0,2,,
2005,11,28,10.2,0,10.2,,
2005,11,29,22.8,0,22.8,,
2005,11,30,0,2,2,,
2005,12,1,0,0,0,,
2005,12,2,0,0,0,,
2005,12,3,0,2,2,,
2005,12,4,0,0,0,,
2005,12,5,0,0,0,,
2005,12,6,0,0,0,,
2005,12,7,0,0,0,,
2005,12,8,0,9,9,,
2005,12,9,0,0,0,,
2005,12,10,0,0,0,,
2005,12,11,0,3,3,,
2005,12,12,0,0,0,,
2005,12,13,0,0,0,,
2005,12,14,0,0,0,,
2005,12,15,8,0,8,,
2005,12,16,0,2,2,,
2005,12,17,0,0,0,,
2005,12,18,0,0,0,,
2005,12,19,0,0,0,,
2005,12,20,0,1,1,,
2005,12,21,0,2,2,,
2005,12,22,0,0,0,,
2005,12,23,2.6,0,2.6,,
2005,12,24,0,0,0,,
2005,12,25,7.5,0,7.5,,
2005,12,26,2.2,0,2.2,,
2005,12,27,0,0,0,,
2005,12,28,1.8,0,1.8,,
2005,12,29,4.6,0,4.6,,
2005,12,30,0,0.5,0.5,,
2005,12,31,0,1,1,,
2006,1,1,3.5,0,3.5,,
2006,1,2,4.4,0,4.4,,
2006,1,3,0.6,0,0.6,,
2006,1,4,9,0,9,,
2006,1,5,0,0,0,,
2006,1,6,0,0,0,,
2006,1,7,0,2,2,,
2006,1,8,0,0,0,,
2006,1,9,0,0,0,,
2006,1,10,3.6,0,3.6,,
2006,1,11,1.2,0,1.2,,
2006,1,12,0,0,0,,
2006,1,13,8,0,8,,
2006,1,14,0,4,4,,
2006,1,15,0,0,0,,
2006,1,16,0,0,0,,
2006,1,17,15.8,0,15.8,,
2006,1,18,0,1,1,,
2006,1,19,2,0,2,,
2006,1,20,6,0,6,,
2006,1,21,3.4,0,3.4,,
2006,1,22,0,0,0,,
2006,1,23,0,0,0,,
2006,1,24,0,0,0,,
2006,1,25,0,0,0,,
2006,1,26,0,0,0,,
2006,1,27,0,0,0,,
2006,1,28,0,0,0,,
2006,1,29,21.8,0,21.8,,
2006,1,30,1.2,0,1.2,,
2006,1,31,0,0,0,,
2006,2,1,0,0,0,,
2006,2,2,6.2,0,6.2,,
2006,2,3,3.2,0,3.2,,
2006,2,4,10.2,0,10.2,,
2006,2,5,1,0,1,,
2006,2,6,0,0,0,,
2006,2,7,0,0,0,,
2006,2,8,0,0,0,,
2006,2,9,0,1,1,,
2006,2,10,0,1,1,,
2006,2,11,0,1,1,,
2006,2,12,0,0,0,,
2006,2,13,0,1,1,,
2006,2,14,0,0,0,,
2006,2,15,4.6,0,4.6,,
2006,2,16,4.4,0,4.4,,
2006,2,17,0,0,0,,
2006,2,18,0,0,0,,
2006,2,19,0,0,0,,
2006,2,20,0,0,0,,
2006,2,21,0,0,0,,
2006,2,22,0,4,4,,
2006,2,23,0,0,0,,
2006,2,24,0,0,0,,
2006,2,25,0,1,1,,
2006,2,26,0,0,0,,
2006,2,27,0,0,0,,
2006,2,28,0,0,0,,
2006,3,1,0,2,2,,
2006,3,2,0,17,17,,
2006,3,3,0,0,0,,
2006,3,4,0,0,0,,
2006,3,5,0,0,0,,
2006,3,6,0,0,0,,
2006,3,7,0,0,0,,
2006,3,8,7.4,0,7.4,,
2006,3,9,12.2,0,12.2,,
2006,3,10,0,0,0,,
2006,3,11,2.6,0,2.6,,
2006,3,12,7.7,0,7.7,,
2006,3,13,12.5,0,12.5,,
2006,3,14,0,0,0,,
2006,3,15,0,0,0,,
2006,3,16,0,0,0,,
2006,3,17,0,0,0,,
2006,3,18,0,0,0,,
2006,3,19,0,0,0,,
2006,3,20,0,0,0,,
2006,3,21,0,0,0,,
2006,3,22,0,0,0,,
2006,3,23,0,0,0,,
2006,3,24,0,0,0,,
2006,3,25,0.6,0,0.6,,
2006,3,26,0,0,0,,
2006,3,27,0,0,0,,
2006,3,28,0,0,0,,
2006,3,29,0,0,0,,
2006,3,30,0,0,0,,
2006,3,31,3.8,0,3.8,,
2006,4,1,0,0,0,,
2006,4,2,2,0,2,,
2006,4,3,9.6,0,9.6,,
2006,4,4,0,0,0,,
2006,4,5,2.2,0,2.2,,
2006,4,6,1,0,1,,
2006,4,7,10.8,0,10.8,,
2006,4,8,0,0,0,,
2006,4,9,0,0,0,,
2006,4,10,0,0,0,,
2006,4,11,0,0,0,,
2006,4,12,4.2,0,4.2,,
2006,4,13,2.2,0,2.2,,
2006,4,14,1,0,1,,
2006,4,15,0,0,0,,
2006,4,16,0,0,0,,
2006,4,17,0,0,0,,
2006,4,18,0,0,0,,
2006,4,19,0,0,0,,
2006,4,20,0,0,0,,
2006,4,21,6,0,6,,
2006,4,22,2.2,0,2.2,,
2006,4,23,20.8,0,20.8,,
2006,4,24,1.6,0,1.6,,
2006,4,25,1.6,0,1.6,,
2006,4,26,0,0,0,,
2006,4,27,0,0,0,,
2006,4,28,0,0,0,,
2006,4,29,0,0,0,,
2006,4,30,0,0,0,,
2006,5,1,0,0,0,,
2006,5,2,0,0,0,,
2006,5,3,0,0,0,,
2006,5,4,0,0,0,,
2006,5,5,2,0,2,,
2006,5,6,0,0,0,,
2006,5,7,0,0,0,,
2006,5,8,0,0,0,,
2006,5,9,0,0,0,,
2006,5,10,3,0,3,,
2006,5,11,29.4,0,29.4,,
2006,5,12,0,0,0,,
2006,5,13,0.6,0,0.6,,
2006,5,14,0,0,0,,
2006,5,15,6.6,0,6.6,,
2006,5,16,0.4,0,0.4,,
2006,5,17,0.4,0,0.4,,
2006,5,18,4,0,4,,
2006,5,19,1.8,0,1.8,,
2006,5,20,2,0,2,,
2006,5,21,0.2,0,0.2,,
2006,5,22,0,0,0,,
2006,5,23,0,0,0,,
2006,5,24,0,0,0,,
2006,5,25,1,0,1,,
2006,5,26,4.6,0,4.6,,
2006,5,27,0,0,0,,
2006,5,28,0,0,0,,
2006,5,29,0,0,0,,
2006,5,30,0,0,0,,
2006,5,31,7.2,0,7.2,,
2006,6,1,1.4,0,1.4,,
2006,6,2,1,0,1,,
2006,6,3,9,0,9,,
2006,6,4,0.6,0,0.6,,
2006,6,5,0,0,0,,
2006,6,6,0,0,0,,
2006,6,7,0,0,0,,
2006,6,8,3,0,3,,
2006,6,9,2,0,2,,
2006,6,10,0,0,0,,
2006,6,11,0,0,0,,
2006,6,12,0,0,0,,
2006,6,13,0,0,0,,
2006,6,14,0,0,0,,
2006,6,15,0,0,0,,
2006,6,16,0,0,0,,
2006,6,17,0,0,0,,
2006,6,18,0,0,0,,
2006,6,19,11,0,11,,
2006,6,20,0,0,0,,
2006,6,21,0.6,0,0.6,,
2006,6,22,0,0,0,,
2006,6,23,0,0,0,,
2006,6,24,0,0,0,,
2006,6,25,0,0,0,,
2006,6,26,2,0,2,,
2006,6,27,8.2,0,8.2,,
2006,6,28,0,0,0,,
2006,6,29,0.4,0,0.4,,
2006,6,30,11.6,0,11.6,,
2006,7,1,1,0,1,,
2006,7,2,0,0,0,,
2006,7,3,0,0,0,,
2006,7,4,0,0,0,,
2006,7,5,0,0,0,,
2006,7,6,0,0,0,,
2006,7,7,0,0,0,,
2006,7,8,0,0,0,,
2006,7,9,6.8,0,6.8,,
2006,7,10,0.4,0,0.4,,
2006,7,11,15,0,15,,
2006,7,12,6.6,0,6.6,,
2006,7,13,0,0,0,,
2006,7,14,4,0,4,,
2006,7,15,0.4,0,0.4,,
2006,7,16,0,0,0,,
2006,7,17,0,0,0,,
2006,7,18,0,0,0,,
2006,7,19,0,0,0,,
2006,7,20,4.8,0,4.8,,
2006,7,21,0,0,0,,
2006,7,22,6,0,6,,
2006,7,23,0.6,0,0.6,,
2006,7,24,0,0,0,,
2006,7,25,0,0,0,,
2006,7,26,0,0,0,,
2006,7,27,58,0,58,,
2006,7,28,6.6,0,6.6,,
2006,7,29,0,0,0,,
2006,7,30,0,0,0,,
2006,7,31,0,0,0,,
2006,8,1,0,0,0,,
2006,8,2,1,0,1,,
2006,8,3,4.8,0,4.8,,
2006,8,4,0,0,0,,
2006,8,5,0,0,0,,
2006,8,6,0,0,0,,
2006,8,7,0,0,0,,
2006,8,8,0,0,0,,
2006,8,9,0,0,0,,
2006,8,10,1.6,0,1.6,,
2006,8,11,0,0,0,,
2006,8,12,0,0,0,,
2006,8,13,0,0,0,,
2006,8,14,10.2,0,10.2,,
2006,8,15,0,0,0,,
2006,8,16,0,0,0,,
2006,8,17,0,0,0,,
2006,8,18,1.8,0,1.8,,
2006,8,19,9.6,0,9.6,,
2006,8,20,0.6,0,0.6,,
2006,8,21,0,0,0,,
2006,8,22,0,0,0,,
2006,8,23,0,0,0,,
2006,8,24,14.2,0,14.2,,
2006,8,25,1,0,1,,
2006,8,26,10,0,10,,
2006,8,27,2,0,2,,
2006,8,28,12.4,0,12.4,,
2006,8,29,0.6,0,0.6,,
2006,8,30,0,0,0,,
2006,8,31,0,0,0,,
2006,9,1,0,0,0,,
2006,9,2,51.6,0,51.6,,
2006,9,3,2,0,2,,
2006,9,4,0,0,0,,
2006,9,5,0,0,0,,
2006,9,6,2.4,0,2.4,,
2006,9,7,0,0,0,,
2006,9,8,1,0,1,,
2006,9,9,5,0,5,,
2006,9,10,0,0,0,,
2006,9,11,0,0,0,,
2006,9,12,17.2,0,17.2,,
2006,9,13,1.8,0,1.8,,
2006,9,14,0,0,0,,
2006,9,15,0,0,0,,
2006,9,16,0,0,0,,
2006,9,17,0,0,0,,
2006,9,18,23.6,0,23.6,,
2006,9,19,1,0,1,,
2006,9,20,1,0,1,,
2006,9,21,0,0,0,,
2006,9,22,6,0,6,,
2006,9,23,4,0,4,,
2006,9,24,0,0,0,,
2006,9,25,0,0,0,,
2006,9,26,0,0,0,,
2006,9,27,18.6,0,18.6,,
2006,9,28,10.4,0,10.4,,
2006,9,29,1,0,1,,
2006,9,30,2.8,0,2.8,,
2006,10,1,0,0,0,,
2006,10,2,9.8,0,9.8,,
2006,10,3,16.8,0,16.8,,
2006,10,4,16.4,0,16.4,,
2006,10,5,0,0,0,,
2006,10,6,0,0,0,,
2006,10,7,0,0,0,,
2006,10,8,0,0,0,,
2006,10,9,0,0,0,,
2006,10,10,9.8,0,9.8,,
2006,10,11,29.6,0,29.6,,
2006,10,12,9.4,13,22.4,,
2006,10,13,15.2,2,17.2,,
2006,10,14,1,0,1,,
2006,10,15,0,0,0,,
2006,10,16,7.6,0,7.6,,
2006,10,17,18,0,18,,
2006,10,18,0,0,0,,
2006,10,19,16.8,0,16.8,,
2006,10,20,11,0,11,,
2006,10,21,2,0,2,,
2006,10,22,26.6,0,26.6,,
2006,10,23,1,0,1,,
2006,10,24,0,0,0,,
2006,10,25,0,0,0,,
2006,10,26,0,0,0,,
2006,10,27,19.8,0,19.8,,
2006,10,28,6.2,0,6.2,,
2006,10,29,0,0,0,,
2006,10,30,0,0,0,,
2006,10,31,1,0,1,,
2006,11,1,0,0,0,,
2006,11,2,1,0,1,,
2006,11,3,0,0,0,,
2006,11,4,0,0,0,,
2006,11,5,0,0,0,,
2006,11,6,0,0,0,,
2006,11,7,3,0,3,,
2006,11,8,0.2,0,0.2,,
2006,11,9,0,0,0,,
2006,11,10,1,0,1,,
2006,11,11,9.4,0,9.4,,
2006,11,12,1,0,1,,
2006,11,13,0.6,0,0.6,,
2006,11,14,0,0,0,,
2006,11,15,26,0,26,,
2006,11,16,5,0,5,,
2006,11,17,0,0,0,,
2006,11,18,0,0,0,,
2006,11,19,0,0,0,,
2006,11,20,0,0,0,,
2006,11,21,0,0,0,,
2006,11,22,0,0,0,,
2006,11,23,0,0,0,,
2006,11,24,0,0,0,,
2006,11,25,0,0,0,,
2006,11,26,0,0,0,,
2006,11,27,0,0,0,,
2006,11,28,0,0,0,,
2006,11,29,0,0,0,,
2006,11,30,36.5,0,36.5,,
2006,12,1,3.6,0,3.6,,
2006,12,2,0,0,0,,
2006,12,3,0,0,0,,
2006,12,4,0,7,7,,
2006,12,5,0,0,0,,
2006,12,6,0,1,1,,
2006,12,7,0,0,0,,
2006,12,8,0,0,0,,
2006,12,9,0,0,0,,
2006,12,10,1,0,1,,
2006,12,11,0.3,0,0.3,,
2006,12,12,3,0,3,,
2006,12,13,0,0,0,,
2006,12,14,0.4,0,0.4,,
2006,12,15,0,0,0,,
2006,12,16,0,0,0,,
2006,12,17,1,0,1,,
2006,12,18,0,0,0,,
2006,12,19,0,0,0,,
2006,12,20,0,0,0,,
2006,12,21,2.6,0,2.6,,
2006,12,22,14,0,14,,
2006,12,23,2,0,2,,
2006,12,24,0,0,0,,
2006,12,25,13.4,0,13.4,,
2006,12,26,0.4,0,0.4,,
2006,12,27,0,0,0,,
2006,12,28,0,0,0,,
2006,12,29,0,0,0,,
2006,12,30,0,0,0,,
2006,12,31,9.4,0,9.4,,
2007,10,20,4.3,0,4.3,,
2007,10,21,0,0,0,,
2007,10,22,0,0,0,,
2007,10,23,0,0,0,,
2007,10,24,20.8,0,20.8,,
2007,10,25,0,0,0,,
2007,10,26,0,0,0,,
