Year,Month,Day,Inflow volume [m3 d-1],Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as phosphorus [mg m-3]"," *Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Phosphorus, water, filtered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as PO4 [mg m-3]",Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3], Inflow concentration of O2 [mg m-3], Inflow concentration of NO3 [mg m-3], Inflow concentration of NH4 [mg m-3],Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3],Inflow concentration of Ca2+ [mg m-3], Inflow pH,Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3],Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3],"*Iron, suspended sediment, recoverable [mg m-3]","*Iron, water, unfiltered, recoverable [mg m-3]","*Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
2008,9,4,83183.56856,21.5,,,,,,,,,6700,,,,,,,,,,,,,,
2008,9,5,83183.56856,21.4,,,,,,,,,6200,,,,,,,,,,,,,,
2008,9,6,73397.26638,20.4,,,,,,,,,7000,,,,,,,,,,,,,,
2008,9,7,146794.5328,19.7,,,,,,,,,6900,,,,,,,,,,,,,,
2008,9,8,161473.986,19,,,,,,,,,7200,,,,,,,,,,,,,,
2008,9,9,420810.9939,18,,,,,,,,,7300,,,,,,,,,,,,,,
2008,9,10,256890.4323,18.1,,,,,,,,,7900,,,,,,,,,,,,,,
2008,9,11,132115.0795,18.3,,,,,,,,,8200,,,,,,,,,,,,,,
2008,9,12,107649.324,19.2,,,,,,,,,7800,,,,,,,,,,,,,,
2008,9,13,663021.973,20.4,,,,,,,,,7200,,,,,,,,,,,,,,
2008,9,14,1932794.681,21.2,,,,,,,,,6500,,,,,,,,,,,,,,
2008,9,15,2935890.655,20,,,,,,,,,6100,,,,,,,,,,,,,,
2008,9,16,1815359.055,18.9,,,,,,,,,6800,,,,,,,,,,,,,,
2008,9,17,543139.7712,18.6,,,,,,,,,7500,,,,,,,,,,,,,,
2008,9,18,318054.821,18.6,,,,,,,,,7800,,,,,,,,,,,,,,
2008,9,19,232424.6769,17.7,,,,,,,,,8000,,,,,,,,,,,,,,
2008,9,20,185939.7415,18.1,,,,,,,,,7900,,,,,,,,,,,,,,
2008,9,21,168813.7127,18.6,,,,,,,,,7900,,,,,,,,,,,,,,
2008,9,22,154134.2594,18.4,,,,,,,,,8200,,,,,,,,,,,,,,
2008,9,23,124775.3528,18,,,,,,,,,8300,,,,,,,,,,,,,,
2008,9,24,102756.1729,18,,,,,,,,,8200,,,,,,,,,,,,,,
2008,9,25,95416.44629,18.1,,,,,,,,,7900,,,,,,,,,,,,,,
2008,9,26,90523.2952,18.3,,,,,,,,,8000,,,,,,,,,,,,,,
2008,9,27,85630.14411,18.2,,,,,,,,,7900,,,,,,,,,,,,,,
2008,9,28,85630.14411,17.6,,,,,,,,,8100,,,,,,,,,,,,,,
2008,9,29,90523.2952,17.4,,,,,,,,,8100,,,,,,,,,,,,,,
2008,9,30,166367.1371,17.4,,,,,,,,,7500,,,,,,,,,,,,,,
2008,10,1,137008.2306,15.6,,,,,,,,,7700,,,,,,,,,,,,,,
2008,10,2,152154.7987,13.8,,,,,,,,,8800,,,,,,,,,,,,,,
2008,10,3,172397.2664,13.3,,,,,,,,,9100,,,,,,,,,,,,,,
2008,10,4,163834.252,12.3,,,,,,,,,9800,,,,,,,,,,,,,,
2008,10,5,145208.2231,12,,,,,,,,,10300,,,,,,,,,,,,,,
2008,10,6,140315.0721,12.8,,,,,,,,,10400,,,,,,,,,,,,,,
2008,10,7,139091.7843,12.6,,,,,,,,,10700,,,,,,,,,,,,,,
2008,10,8,161387.6764,13.9,,,,,,,,,9800,,,,,,,,,,,,,,
2008,10,9,200363.0219,14.5,,,,,,,,,9500,,,,,,,,,,,,,,
2008,10,10,166057.5398,13.4,,,,,,,,,10400,,,,,,,,,,,,,,
2008,10,11,148154.7987,13.3,,,,,,,,,10700,,,,,,,,,,,,,,
2008,10,12,142315.0721,14.1,,,,,,,,,10800,,,,,,,,,,,,,,
2008,10,13,140091.7843,14.6,,,,,,,,,10800,,,,,,,,,,,,,,
2008,10,14,142038.3598,15.3,,,,,,,,,10400,,,,,,,,,,,,,,
2008,10,15,168227.4031,14.6,,,,,,,,,10100,,,,,,,,,,,,,,
2008,10,16,254857.5472,15.2,,,,,,,,,7700,,,,,,,,,,,,,,
2008,10,17,188523.2952,13.4,,,,,,,,,8800,,,,,,,,,,,,,,
2008,10,18,166334.252,12.3,,,,,,,,,9800,,,,,,,,,,,,,,
2008,10,19,151101.3743,11,,,,,,,,,10300,,,,,,,,,,,,,,
2008,10,20,152101.3743,11.1,,,,,,,,,10300,,,,,,,,,,,,,,
2008,10,21,171004.1153,11.1,,,,,,,,,9300,,,,,,,,,,,,,,
2008,10,22,158664.3887,9.5,,,,,,,,,10200,,,,,,,,,,,,,,
2008,10,23,153047.9498,8.9,,,,,,,,,,,,,,,,,,,,,,,
2008,10,24,157217.8131,9.4,,,,,,,,,,,,,,,,,,,,,,,
2008,10,25,179960.2808,10.5,,,,,,,,,,,,,,,,,,,,,,,
2008,10,26,169227.4031,10.1,,,,,,,,,,,,,,,,,,,,,,,
2008,10,27,163887.6764,9.3,,,,,,,,,,,,,,,,,,,,,,,
2008,10,28,163664.3887,7.9,,,,,,,,,,,,,,,,,,,,,,,
2008,10,29,160941.1009,6.8,,,,,,,,,,,,,,,,,,,,,,,
2008,10,30,148547.9498,5.9,,,,,,,,,,,,,,,,,,,,,,,
2008,10,31,147601.3743,6.8,,,,,,,,,,,,,,,,,,,,,,,
2008,11,1,194000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,2,192000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,3,197000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,4,198000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,5,198000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,6,198000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,7,191000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,8,192000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,9,203000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,10,193000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,11,188000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,12,184000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,13,181000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,14,185000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,15,204000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,16,210000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,17,207000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,18,204000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,19,191000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,20,208000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,21,204000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,22,197000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,23,193000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,24,188000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,25,202000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,26,197000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,27,190000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,28,197000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,29,186000,,,,,,,,,,,,,,,,,,,,,,,,
2008,11,30,188000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,1,195000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,2,188000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,3,176000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,4,193000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,5,189000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,6,177000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,7,197000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,8,181000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,9,186000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,10,195000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,11,193000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,12,196000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,13,177000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,14,177000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,15,188000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,16,184000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,17,191000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,18,190000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,19,195000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,20,192000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,21,188000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,22,180000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,23,139000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,24,143000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,25,188000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,26,175000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,27,179000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,28,198000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,29,199000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,30,216000,,,,,,,,,,,,,,,,,,,,,,,,
2008,12,31,219000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,1,189000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,2,199000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,3,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,4,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,5,199000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,6,186000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,7,187000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,8,206000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,9,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,10,183000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,11,184000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,12,184000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,13,191000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,14,177000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,15,167000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,16,147000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,17,145000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,18,152000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,19,154000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,20,153000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,21,149000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,22,155000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,23,158000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,24,159000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,25,159000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,26,150000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,27,152000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,28,154000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,29,154000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,30,159000,,,,,,,,,,,,,,,,,,,,,,,,
2009,1,31,157000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,1,150000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,2,157000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,3,159000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,4,164000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,5,169000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,6,162000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,7,156000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,8,163000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,9,170000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,10,173000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,11,183000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,12,215000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,13,222000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,14,221000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,15,221000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,16,218000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,17,211000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,18,204000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,19,217000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,20,200000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,21,180000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,22,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,23,187000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,24,183000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,25,181000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,26,184000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,27,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,2,28,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,1,201000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,2,189000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,3,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,4,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,5,190000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,6,188000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,7,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,8,191000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,9,213000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,10,202000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,11,217000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,12,219000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,13,210000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,14,213000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,15,208000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,16,204000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,17,201000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,18,199000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,19,202000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,20,200000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,21,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,22,199000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,23,188000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,24,178000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,25,181000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,26,195000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,27,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,28,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,29,190000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,30,204000,,,,,,,,,,,,,,,,,,,,,,,,
2009,3,31,185000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,1,182000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,2,190000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,3,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,4,203000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,5,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,6,214000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,7,218000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,8,207000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,9,200000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,10,205000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,11,205000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,12,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,13,189000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,14,189000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,15,201000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,16,202000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,17,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,18,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,19,180000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,20,179000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,21,179000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,22,199000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,23,200000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,24,183000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,25,181000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,26,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,27,181000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,28,204000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,29,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,4,30,197000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,1,205000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,2,195000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,3,195000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,4,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,5,191000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,6,189000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,7,188000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,8,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,9,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,10,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,11,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,12,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,13,179000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,14,184000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,15,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,16,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,17,197000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,18,190000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,19,182000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,20,189000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,21,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,22,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,23,185000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,24,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,25,189000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,26,195000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,27,209000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,28,200000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,29,203000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,30,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,5,31,195000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,1,191000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,2,197000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,3,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,4,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,5,195000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,6,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,7,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,8,188000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,9,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,10,190000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,11,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,12,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,13,190000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,14,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,15,197000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,16,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,17,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,18,195000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,19,189000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,20,199000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,21,201000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,22,207000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,23,204000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,24,200000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,25,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,26,201000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,27,200000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,28,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,29,190000,,,,,,,,,,,,,,,,,,,,,,,,
2009,6,30,199000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,1,190000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,2,195000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,3,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,4,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,5,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,6,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,7,197000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,8,195000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,9,197000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,10,199000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,11,199000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,12,191000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,13,197000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,14,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,15,188000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,16,197000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,17,195000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,18,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,19,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,20,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,21,191000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,22,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,23,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,24,191000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,25,188000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,26,189000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,27,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,28,184000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,29,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,30,191000,,,,,,,,,,,,,,,,,,,,,,,,
2009,7,31,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,1,182000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,2,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,3,177000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,4,191000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,5,186000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,6,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,7,191000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,8,184000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,9,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,10,200000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,11,203000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,12,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,13,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,14,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,15,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,16,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,17,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,18,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,19,191000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,20,177000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,21,186000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,22,197000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,23,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,24,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,25,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,26,220000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,27,198000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,28,190000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,29,199000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,30,206000,,,,,,,,,,,,,,,,,,,,,,,,
2009,8,31,199000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,1,199000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,2,200000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,3,197000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,4,194000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,5,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,6,189000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,7,190000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,8,188000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,9,190000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,10,189000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,11,186000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,12,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,13,192000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,14,195000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,15,195000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,16,190000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,17,193000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,18,197000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,19,196000,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,20,199000,,,,,,,,,,,,,,,,,,,,,,,,
